blockchain,project,version,pool_contract,uni_fork_flag,fee,token_pair,volume,vol_pct_per_chain,cum_vol_pct_per_chain,tx_count,token0,token1,token0_symbol,token1_symbol,token0_decimal,token1_decimal,example_hash
base,aerodrome,slipstream,0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,v3,,USDC-WETH,74243307258.29538,0.25329970052380707,0.25329970052380707,4707111,0x4200000000000000000000000000000000000006,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,WETH,USDC,18,6,0xffffffc3cc753228020ce568081c187c6f6b88f8a738861f43f0f5218170ce80
arbitrum,uniswap,3,0xc6962004f452be9203591991d15f6b388e09e8d0,v3,500,USDC-WETH,53418626569.67147,0.2002169458381552,0.2002169458381552,11541244,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xaf88d065e77c8cc2239327c5edb3a432268e5831,WETH,USDC,18,6,0xfffffe302e58e0ef33a9591993373609a80497b3e8035f6cce5d2284efe3a849
arbitrum,uniswap,3,0x641c00a822e8b671738d32a431a4fb6074e5c79d,v3,500,USDT-WETH,20756848231.57997,0.07779819559255684,0.27801514143071204,7740689,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,WETH,USDT,18,6,0xffffff6b4272514e06d58f602b8f851b5c472011564d939ee769947d5aa7d766
base,uniswap,3,0xd0b53d9277642d899df5c87a3966a349a798f224,v3,500,USDC-WETH,19693952021.776695,0.06719086653684718,0.32049056706065426,6590048,0x4200000000000000000000000000000000000006,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,WETH,USDC,18,6,0xffffffd2588a8506eb0e4f65d5f0f0ee02afb771d1215effa924fd324471c8e1
base,uniswap,3,0xd0b53d9277642d899df5c87a3966a349a798f224,v2,3000,USDC-WETH,19693952021.776695,0.06719086653684718,0.32049056706065426,6590048,0xfa76ab1dd3f028d7ecac2fcf332d76c7bd58116d,0x4200000000000000000000000000000000000006,USDC,WETH,6,18,0xffffffd2588a8506eb0e4f65d5f0f0ee02afb771d1215effa924fd324471c8e1
base,uniswap,3,0xd0b53d9277642d899df5c87a3966a349a798f224,v2,3000,USDC-WETH,19693952021.776695,0.06719086653684718,0.32049056706065426,6590048,0x6f49b20f13ef87d6fdda9180a65d9260c427b783,0x4200000000000000000000000000000000000006,USDC,WETH,6,18,0xffffffd2588a8506eb0e4f65d5f0f0ee02afb771d1215effa924fd324471c8e1
base,aerodrome,slipstream,0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,v3,,cbBTC-WETH,17019103537.903109,0.058064948727790576,0.3785555157884448,1186017,0x4200000000000000000000000000000000000006,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,WETH,cbBTC,18,8,0xfffffbc61118ab3ad0b80581d175f539d0943b8617691ddfaafcfad6cacd2c7d
arbitrum,uniswap,3,0x2f5e87c9312fa29aed5c179e456625d79015299c,v3,500,WBTC-WETH,16895379836.026043,0.06332512770864168,0.3413402691393537,3678885,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WBTC,WETH,8,18,0xfffffe44a8f54484b22c8bd4776917303080c0d49410da34ba969414d6cf92d4
arbitrum,camelot,3,0xb1026b8e7276e7ac75410f1fcbbe21796e8f7526,v3,,USDC-WETH,15901268661.859495,0.059599125826964465,0.4009393949663182,8888401,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xaf88d065e77c8cc2239327c5edb3a432268e5831,WETH,USDC,18,6,0xfffffd18cc879970b6b0eba7d780e551a4e19c26a4ae2988495f5c71d17866cf
arbitrum,uniswap,3,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,v3,500,USDC-WETH,13227059239.293928,0.0495759919970565,0.4505153869633747,6255246,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,WETH,USDC,18,6,0xfffff91814fdad60e13d511167d8db58c8c17bc4fae336919ad19ce7a0ab0484
base,aerodrome,slipstream,0x4e962bb3889bf030368f56810a9c96b83cb3e778,v3,,cbBTC-USDC,11994279894.109451,0.04092150009706343,0.41947701588550823,1179161,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf,USDC,cbBTC,6,8,0xffffd088e42f4e6f544ad01456d2992f234b2416a183f1279af86e6a868d0082
arbitrum,uniswap,3,0xc6f780497a95e246eb9449f5e4770916dcd6396a,v3,500,ARB-WETH,10932992962.231285,0.04097766266815226,0.49149304963152696,4482510,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x912ce59144191c1204e64559fe8253a0e49e6548,WETH,ARB,18,18,0xfffff9a1a82295742367d41809122bd97d557c0ee983c6ed32c8db89b7f4819a
arbitrum,uniswap,3,0x0e4831319a50228b9e450861297ab92dee15b44f,v3,500,USDC-WBTC,7970318353.07118,0.029873340077891882,0.5213663897094188,2835138,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0xaf88d065e77c8cc2239327c5edb3a432268e5831,WBTC,USDC,8,6,0xfffffa3ddf383145ac12a7f9b1e4756d1aa315f3b95d1dd3be22a23b8fa947bb
optimism,velodrome,2_cl,0x478946bcd4a5a22b316470f5486fafb928c0ba25,v3,,USDC-WETH,7283681477.012368,0.17806272709367074,0.17806272709367074,2383971,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x4200000000000000000000000000000000000006,USDC,WETH,6,18,0xfffff6d4d42b6dff2ff1eea0348d7ebbff6f5a042fef6d5253fda5a9a143188e
arbitrum,uniswap,3,0xcda53b1f66614552f834ceef361a8d12a0b8dad8,v3,500,ARB-USDC,6649812965.038612,0.02492398864876294,0.5462903783581818,6341653,0x912ce59144191c1204e64559fe8253a0e49e6548,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,ARB,USDC,18,6,0xfffffe4a3eb77ea404ba01f6fe6b779f03429efe90d80789401e743174e3dd45
arbitrum,ramses,2,0x562d29b54d2c57f8620c920415c4dceadd6de2d2,v3,50,USDC-USDC,6430704422.719742,0.024102753698199062,0.5703931320563809,1180402,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,USDC,USDC,6,6,0xffffd1a29b1b572f97e49e8ba142ebfbcfb0f5c58b78e61ca95dd704b8db8eeb
arbitrum,camelot,3,0xc86eb7b85807020b4548ee05b54bfc956eebbfcd,v3,,USDC-USDC,5653377700.414873,0.021189275904918876,0.5915824079612998,1918742,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,USDC,USDC,6,6,0xfffff17981b75f87adfcaf8231fd136ee53955673e8b8c87fb1002baf42a7498
arbitrum,pancakeswap,3,0x389938cf14be379217570d8e4619e51fbdafaa21,v3,100,USDT-WETH,5107409273.847601,0.019142946040020693,0.6107253540013204,8711845,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,WETH,USDT,18,6,0xffffffdc4d506132dd71c19c3ae908d2d2a37f35bfb5f4b25d7fe54c13a7da82
arbitrum,pancakeswap,3,0x7fcdc35463e3770c2fb992716cd070b63540b947,v3,100,USDC-WETH,4808633226.972825,0.018023111416102675,0.6287484654174231,8898677,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xaf88d065e77c8cc2239327c5edb3a432268e5831,WETH,USDC,18,6,0xfffffe397a49212e6b74f19ada46b97c25c6b1fa49c00215d52023d1e5d775a3
arbitrum,uniswap,3,0x5969efdde3cf5c0d9a88ae51e47d721096a97203,v3,500,USDT-WBTC,4799819873.972197,0.017990078320089285,0.6467385437375124,2186062,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,WBTC,USDT,8,6,0xffffff42a8e45414895e2c34689899f724ddb503945e831fb833ae64061d93b2
base,uniswap,3,0x4c36388be6f416a29c8d8eee81c771ce6be14b18,v2,3000,USDbC-WETH,4171813530.362299,0.014233190261925825,0.43371020614743405,3374334,0x6f49b20f13ef87d6fdda9180a65d9260c427b783,0x4200000000000000000000000000000000000006,USDbC,WETH,6,18,0xffffff16f748460e950ddad0ec6d30f5fd278aefec0520f4723e468243a9d03a
base,uniswap,3,0x4c36388be6f416a29c8d8eee81c771ce6be14b18,v3,500,USDbC-WETH,4171813530.362299,0.014233190261925825,0.43371020614743405,3374334,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,WETH,USDbC,18,6,0xffffff16f748460e950ddad0ec6d30f5fd278aefec0520f4723e468243a9d03a
base,uniswap,3,0x4c36388be6f416a29c8d8eee81c771ce6be14b18,v2,3000,USDbC-WETH,4171813530.362299,0.014233190261925825,0.43371020614743405,3374334,0x6f49b20f13ef87d6fdda9180a65d9260c427b783,0x4200000000000000000000000000000000000006,USDbC,WETH,6,18,0xffffff16f748460e950ddad0ec6d30f5fd278aefec0520f4723e468243a9d03a
base,pancakeswap,3,0x72ab388e2e2f6facef59e3c3fa2c4e29011c2d38,v3,100,USDC-WETH,4166624521.1679573,0.014215486653028537,0.44792569280046257,8724224,0x4200000000000000000000000000000000000006,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,WETH,USDC,18,6,0xffffffc3cc753228020ce568081c187c6f6b88f8a738861f43f0f5218170ce80
base,aerodrome,slipstream,0x4d69971ccd4a636c403a3c1b00c85e99bb9b5606,v3,,USD+-WETH,4093574150.7093964,0.013966256956189579,0.46189194975665215,1667940,0x4200000000000000000000000000000000000006,0xb79dd08ea68a908a97220c76d19a6aa9cbde4376,WETH,USD+,18,6,0xffffffc3cc753228020ce568081c187c6f6b88f8a738861f43f0f5218170ce80
optimism,uniswap,3,0x1fb3cf6e48f1e7b10213e7b6d87d4c073c7fdb7b,v3,500,USDC-WETH,3445476992.3831143,0.08423089770447881,0.26229362479814955,3041838,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x4200000000000000000000000000000000000006,USDC,WETH,6,18,0xfffff865a9fbc4ab57a2c4ca0344ae945cf96a59c682ac096bb1511bc1b62950
base,aerodrome,1,0x6cdcb1c4a4d1c3c6d054b27ac5b77e89eafb971d,v2,,AERO-USDC,3104931210.613847,0.010593253113837195,0.47248520287048934,4888266,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,0x940181a94a35a4569e4529a3cdfb74e38fd98631,USDC,AERO,6,18,0xfffffcd11d59c2a341518571bc76539d77e9078e152c0928a220cd5c6ff9fe82
arbitrum,uniswap,3,0xbe3ad6a5669dc0b8b12febc03608860c31e2eef6,v3,100,USDC-USDT,3048290721.6053123,0.011425218084006523,0.6581637618215189,1206411,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDC,USDT,6,6,0xfffff7553633148c01fb5bc44f86c4090b8639f8dd440e68b4ba63f87395c933
arbitrum,ramses,2,0x30afbcf9458c3131a6d051c621e307e6278e4110,v3,500,USDC-WETH,2850540663.9037857,0.010684036306510252,0.6688477981280292,2328831,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xaf88d065e77c8cc2239327c5edb3a432268e5831,WETH,USDC,18,6,0xfffffcbbc9f5d35c4ce6c684a773b8ce084728f115d8da5f893893c8810aa164
optimism,uniswap,3,0x85149247691df622eaf1a8bd0cafd40bc45154a9,,,USDC-WETH,2753159976.434266,0.06730595991549553,0.3295995847136451,3385928,,,USDC,WETH,6,18,0xfffffc8009c0b92a8f73fa09fc66d22bc2dfa51ac4947b25f8d358c82207a516
arbitrum,maverick,2,0x713e1346d585a1dccadc093210e33cd6bc8cf3d1,v3,,USDC-USDT,2710285140.2561884,0.010158348276230633,0.6790061464042598,542077,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDC,USDT,6,6,0xffffdc832f4ffff99d4db2d670fff3ec09339e89082b10042dd4c58e8da25f2e
arbitrum,camelot,3,0xa17afcab059f3c6751f5b64347b5a503c3291868,v3,,USDC-USDT,2397644371.056755,0.0089865476521176,0.6879926940563774,693947,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDC,USDT,6,6,0xffffe303f28f949dc860d2a7b23e53671c442b77f9d2956e280841635f3e97ce
base,uniswap,3,0xc9034c3e7f58003e6ae0c8438e7c8f4598d5acaa,v3,3000,DEGEN-WETH,2344108697.670186,0.007997515911426039,0.4804827187819154,1953217,0x4200000000000000000000000000000000000006,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,WETH,DEGEN,18,18,0xffffffa4240b55e881f78b833df8a2d134f640def5d8dd1629b277ff8f0f945a
base,uniswap,3,0xb4cb800910b228ed3d0834cf79d697127bbb00e5,v3,100,USDC-WETH,2237422422.282648,0.007633528872006477,0.48811624765392186,6660295,0x4200000000000000000000000000000000000006,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,WETH,USDC,18,6,0xffffffc3cc753228020ce568081c187c6f6b88f8a738861f43f0f5218170ce80
arbitrum,camelot,3,0xe51635ae8136abac44906a8f230c2d235e9c195f,v3,,ARB-WETH,2231902005.5230517,0.00836533306173744,0.6963580271181149,1105972,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x912ce59144191c1204e64559fe8253a0e49e6548,WETH,ARB,18,18,0xfffffa8bfb8144ef9532a376cb3918aa35dc12bc3ddc1b63c4123a52ce2b3f9c
base,uniswap,3,0x9c087eb773291e50cf6c6a90ef0f4500e349b903,v3,500,VIRTUAL-WETH,2097959291.4884853,0.00715771535333639,0.49527396300725823,1712455,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,0x4200000000000000000000000000000000000006,VIRTUAL,WETH,18,18,0xffffff9f87d4cc3cb387cd6be6402067e3f364324ccbbf032c15a142cee33c14
base,aerodrome,slipstream,0xc200f21efe67c7f41b81a854c26f9cda80593065,v3,,VIRTUAL-WETH,2062031192.7822907,0.0070351376156420325,0.5023091006229002,768672,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,0x4200000000000000000000000000000000000006,VIRTUAL,WETH,18,18,0xffffdb7896513ec572c0394330a1a1679b2ea941b90bdb841ad8d3acbf6cb8a9
arbitrum,camelot,3,0xfae2ae0a9f87fd35b5b0e24b47bac796a7eefea1,v3,,ARB-USDC,2056644457.1485267,0.007708454865423941,0.7040664819835388,1970956,0x912ce59144191c1204e64559fe8253a0e49e6548,0xaf88d065e77c8cc2239327c5edb3a432268e5831,ARB,USDC,18,6,0xfffffd99c4176c52271b1602c24d523ad5ee8f01eb5ad80f6b77d9688a970298
arbitrum,trader_joe,2.1,0xfc43aaf89a71acaa644842ee4219e8eb77657427,v2,,USDC-USDT,1967491605.7619965,0.007374303413699641,0.7114407853972384,1990586,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0xaf88d065e77c8cc2239327c5edb3a432268e5831,USDT,USDC,6,6,0xfffffd364719e274c37cc85f9cc480937adff9d67723ff2d587ad139d12efc4f
optimism,uniswap,3,0xfc1f3296458f9b2a27a0b91dd7681c4020e09d05,v3,500,OP-WETH,1952946443.0783553,0.047743297207589526,0.3773428819212346,2852880,0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042,WETH,OP,18,18,0xfffffd70174004be676398f9a63e46849bbd12d19e6f09d1d972ffba175a0b86
arbitrum,uniswap,3,0x42161084d0672e1d3f26a9b53e653be2084ff19c,v3,100,USDT-WETH,1951244422.894203,0.007313407775957608,0.718754193173196,3960180,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,WETH,USDT,18,6,0xfffff77bf7b128f9695a274628d143e160c00d5e8fa474af99322a2d180e9686
optimism,velodrome,2_cl,0x4dc22588ade05c40338a9d95a6da9dcee68bcd60,v3,,OP-WETH,1914742996.5748165,0.046809345072221356,0.42415222699345595,1209017,0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042,WETH,OP,18,18,0xffffc9d3817c446010446634772eab57fdbf410f7f1a977fab201e1fdc0f02a8
arbitrum,sushiswap,2,0xf3eb87c1f6020982173c908e7eb31aa66c1f0296,v3,500,USDC-WETH,1902022860.4710922,0.007128921735589574,0.7258831149087855,1351745,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xaf88d065e77c8cc2239327c5edb3a432268e5831,WETH,USDC,18,6,0xfffff8fa8069f18a86556718726966b45154314e7d71ea3e720589e74e71d4a2
base,pancakeswap,3,0xf6c0a374a483101e04ef5f7ac9bd15d9142bac95,v3,100,USDbC-WETH,1898240333.1387582,0.006476323936290374,0.5087854245591906,5505044,0x4200000000000000000000000000000000000006,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,WETH,USDbC,18,6,0xffffffc3cc753228020ce568081c187c6f6b88f8a738861f43f0f5218170ce80
arbitrum,dodo,1,0xe4b2dfc82977dd2dce7e8d37895a6a8f50cbb4fb,,,USDC-USDT,1864176691.6367362,0.006987071508013861,0.7328701864167994,891306,,,USDC,USDT,6,6,0xffffd9ae4410e6fc6c2720dc91423300664adf1507d6365445dfd2e5543b2464
arbitrum,uniswap,3,0xdbaeb7f0dfe3a0aafd798ccecb5b22e708f7852c,v3,3000,PENDLE-WETH,1748081890.824925,0.006551939645986043,0.7394221260627853,1100620,0x0c880f6761f1af8d9aa9c466984b80dab9a8c9e8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,PENDLE,WETH,18,18,0xffffff7632534b931cac2c3f1b4dcc086ac292dd9d47ac065b7a2774a7f01dfd
arbitrum,camelot,3,0xd845f7d4f4deb9ff5bcf09d140ef13718f6f6c71,v3,,WBTC-WETH,1736209839.9745212,0.006507442325205942,0.7459295683879913,870654,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,WBTC,WETH,8,18,0xffffead2fd075c433d97fe1df1f0d53703a37747066f81bc39bc73916201dfb4
arbitrum,camelot,3,0x7cccba38e2d959fe135e79aebb57ccb27b128358,v3,,USDT-WETH,1686639772.5378776,0.006321650062385186,0.7522512184503765,2910421,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,WETH,USDT,18,6,0xfffff6ed8e8522b00f43d55d96dfe58d41bd4bd5ec5289dde23f8f2609ed22c4
base,aerodrome,slipstream,0x4e829f8a5213c42535ab84aa40bd4adcce9cba02,v3,,BRETT-WETH,1624849178.6080713,0.005543581307684705,0.5143290058668754,1167554,0x4200000000000000000000000000000000000006,0x532f27101965dd16442e59d40670faf5ebb142e4,WETH,BRETT,18,18,0xffffe38d07e046218d0c925f69e3b6fd77dd993ab26992d4ea2d2913ad8e6713
arbitrum,ramses,2,0x2d4bfb17db454cf582a74902c91fb09a3883a5cc,v3,250,weETH-WETH,1568450683.743289,0.005878668654786025,0.7581298871051625,89768,0x35751007a407ca6feffe80b3cb397736d2cf4dbe,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,weETH,WETH,18,18,0xffffd265eea2de400f639ac746a4ca97c27cebbb3d0a4e2b910e034506d06dc5
arbitrum,uniswap,2,0x879ad3b4d85e049d81bfa732db7e00b6d04d676e,v2,3000,TRUMP-WETH,1476474976.966773,0.005533936933200451,0.763663824038363,238,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfb411a4a80bb7a5ec87c7651acdd605fe14c36e4,WETH,TRUMP,18,18,0xfc36823e83730d98c718fffb843e2ea0e1610fd76d4bdb261141d365fd0d686f
arbitrum,ramses,2,0xdf63268af25a2a69c07d09a88336cd9424269a1f,v3,50,USDC-USDT,1455234470.0920577,0.005454325949399449,0.7691181499877624,361500,0xaf88d065e77c8cc2239327c5edb3a432268e5831,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,USDC,USDT,6,6,0xffffd5dcdae3eabe30b949ba603518b320b7d31c68da737c0f4a327e30e2e9c4
arbitrum,trader_joe,2.1,0x69f1216cb2905bf0852f74624d5fa7b5fc4da710,v2,,USDC-WETH,1446387739.590137,0.0054211677520534796,0.7745393177398159,587432,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xaf88d065e77c8cc2239327c5edb3a432268e5831,WETH,USDC,18,6,0xfffffa4fa4c9787ee1acac79b928a06f1c48018df9d61403a1a666348a5768af
